ID Client,Nom du Client,Prénoms du Client,Date de Naissance,Date d’Entrée en Relation,Adresse Postale,Ville,Pays,Continent,Numéro de Téléphone,Code Postal,Email
1839,Lemoine,Gilles,1978-11-10,2024-02-26,"15, rue Marie Grenier",Saint Isabelle,France,Europe,+33 (0)6 58 07 56 92,53786,le-rouxeugene@bouygtel.fr
1840,Olivier,Laetitia,1986-03-28,2018-07-30,rue de Olivier,Tessier,France,Europe,01 79 07 11 51,69645,augustegallet@live.com
1841,Guillon,Laurence,1994-03-29,2021-02-25,"266, chemin Charles Marin",Lamyboeuf,France,Europe,+33 5 33 49 62 22,83107,yantoine@club-internet.fr
1842,Diallo,Thierry,1940-12-22,2023-04-05,"90, rue Sébastien Huet",RenardBourg,France,Europe,+33 6 45 51 94 93,39594,ypineau@roy.com
1843,Masson,Diane,1994-08-08,2018-01-07,"81, avenue Teixeira",Traore,France,Europe,+33 4 54 61 30 73,61415,josephine49@free.fr
1844,Aubert,Laurence,1950-08-18,2022-08-06,"82, avenue Valérie Bailly",Seguin,France,Europe,0699935100,35666,ublot@bouygtel.fr
1845,Lacombe,Frédérique,1999-10-29,2014-03-06T14:30:56.287485,"91, boulevard de Arnaud",Maréchaldan,France,Europe,0809954081,30543,hdevaux@hotmail.fr
1846,Albert,Lucie,1979-05-25,2009-12-30,"78, rue Martin Blanchet",Delorme-sur-Clerc,France,Europe,,21083,theophile45@gmail.com
1847,Parent,Lucas,1970-03-17,2013-07-04,boulevard de Noël,Guillet,France,Europe,0294930028,53391,danielgodard@laposte.net
1848,Legros,Sophie,1978-02-13,2011-11-27,"47, rue Noël",Sainte Josette,France,Europe,,10649,oceane87@tiscali.fr
1849,Buisson,Laetitia,1978-04-08,2014-03-06T14:30:56.287485,"1, chemin Gonzalez",Guibert,France,Europe,+33 3 19 81 21 13,49070,julienlopes@laine.com
1850,Guichard,Chantal,1960-03-04,2012-04-14,"88, chemin Rossi",Le Roux-les-Bains,France,Europe,+33 (0)6 01 57 84 13,78373,thibault05@leduc.net
1851,Mace,Patrick,1938-08-09,2015-11-18,"522, boulevard Simone Marie",Richard,France,Europe,+33 (0)6 27 19 97 25,99826,andreedufour@ifrance.com
1852,Leblanc,Alice,1984-12-30,2019-04-23,"72, chemin de Nicolas",Hardy-sur-Mer,France,Europe,+33 3 61 98 95 29,33012,mmaurice@bouygtel.fr
1853,Alves,Victor,1990-05-19,2009-08-25,"37, rue Jacques Gauthier",Bodin,France,Europe,+33 1 24 48 10 12,62482,laurentmercier@ollivier.com
1854,Moreau,Alfred,2003-08-05,2016-07-25,"2, avenue de Moreno",Moreno-sur-Delannoy,France,Europe,+33 5 95 64 90 90,64825,theresegiraud@renault.fr
1855,Laine,Jérôme,1942-09-25,2013-09-03,"135, rue Théophile Guillou",Saint TristanBourg,France,Europe,05 62 46 94 05,28639,zoe53@joubert.com
1856,Carre,Victoire,1978-08-07,2014-03-06T14:30:56.287485,"21, chemin de Bodin",Hernandez,France,Europe,+33 (0)6 31 39 42 26,69289,allardlouis@bouygtel.fr
1857,Collet,Arnaude,2003-10-20,2017-07-05,avenue Evrard,Blondel,France,Europe,,15910,amelie28@toussaint.com
1858,Leroux,Agnès,1975-04-05,2017-10-26,rue Antoinette Thierry,Barbenec,France,Europe,01 52 55 56 98,50632,sle-gall@maillard.org
1859,Lebon,Amélie,1971-09-12,2021-12-17,"662, rue Goncalves",Gros,France,Europe,,52443,martinezjoseph@maillard.com
1860,Gauthier,Léon,1953-02-23,2016-01-20,"49, avenue de Lejeune",Andre-sur-Petitjean,France,Europe,,40044,nicolemace@live.com
1861,Lacroix,Margot,1958-06-26,2022-06-14,"581, rue Jacques",Sainte Virginie,France,Europe,,46833,salmonchristine@dijoux.fr
1862,Le Goff,Éric,1937-01-28,2013-12-11,"97, chemin Étienne Pasquier",Marques-sur-Duval,France,Europe,,26734,michel14@dupuy.fr
1863,Gauthier,Nath,1936-03-05,2016-09-03,"44, chemin Marques",Nguyendan,France,Europe,+33 1 35 78 76 31,93709,leonpoirier@mercier.com
1864,Rousseau,Auguste,1954-08-02,2014-03-06T14:30:56.287485,"44, chemin Julie Payet",Picard-sur-Mer,France,Europe,03 07 89 39 59,66928,rraynaud@turpin.fr
1865,Vallée,Lucie,1938-07-21,2010-01-03,"628, chemin Hortense Rousseau",Torres,France,Europe,+33 (0)1 91 78 15 09,45815,egros@philippe.fr
1866,Dupuy,Élisabeth,1975-05-18,2018-05-23,"476, boulevard de Moulin",Saint Patrick,France,Europe,0379964778,26030,oroy@simon.net
1867,Sanchez,Marcelle,1933-09-28,2009-11-07,"81, chemin Charles",Saint SabineBourg,France,Europe,,55749,henrietteblondel@gimenez.org
1868,Baudry,Martine,1961-01-23,2023-11-07,"3, boulevard Huet",Grenier,France,Europe,01 34 78 77 82,70273,perezedouard@noos.fr
1869,Humbert,Alphonse,1947-01-09,2014-07-29,rue Michel Antoine,Merle,France,Europe,+33 8 01 17 80 15,23662,delmasjoseph@gmail.com
1870,Peltier,Théodore,1992-08-30,2010-09-17,"51, rue Dijoux",Léger,France,Europe,+33 (0)8 05 65 15 00,43466,colinnathalie@free.fr
1871,Lesage,Julien,2005-10-25,2020-02-17,"921, rue de Perrot",Sanchez-sur-Blanchard,France,Europe,+33 (0)3 61 89 66 27,15673,aurorerousset@yahoo.fr
1872,Pascal,Inès,1972-09-01,2011-08-27,"5, chemin Fournier",Le Roux-sur-Mer,France,Europe,01 27 18 55 41,10860,denis32@dbmail.com
1873,Lopes,Michèle,1983-11-20,2014-03-06T14:30:56.287485,"24, rue de Dos Santos",Guillot-la-Forêt,France,Europe,+33 (0)5 75 42 23 62,53195,omerle@gmail.com
1874,Ollivier,Alexandrie,1934-12-26,2018-10-07,"62, boulevard Dufour",GalletBourg,France,Europe,0800024289,82258,slecoq@rolland.fr
1875,Boutin,Grégoire,1966-09-22,2013-12-05,"40, rue Durand",Sainte Alexandria-les-Bains,France,Europe,+33 3 80 87 14 80,62939,peltierpatricia@tiscali.fr
1876,Mathieu,Claudine,1995-12-28,2020-09-02,"107, avenue Ruiz",Sainte Jacqueline,France,Europe,+33 8 09 88 73 25,44505,jourdanolivie@alves.fr
1877,Lagarde,Anaïs,1991-04-22,2021-05-19,"273, avenue Tessier",Vincent-les-Bains,France,Europe,,70072,ogilles@orange.fr
1878,Munoz,Rémy,2000-09-08,2015-06-09,boulevard Nicole Michel,Sainte Nath,France,Europe,+33 3 44 25 52 57,14960,mariannejacquot@noos.fr
1879,Henry,Maurice,1981-07-14,2016-02-27,"18, boulevard de Bourdon",Roche,France,Europe,01 20 66 63 11,74972,alexandremendes@marechal.com
1880,Lecomte,Gabrielle,1965-07-27,2010-04-16,"58, rue de Humbert",GarciaVille,France,Europe,02 09 91 93 16,86936,clemencerolland@marques.fr
1881,Rey,Suzanne,1983-08-10,2020-12-01,"43, avenue de Navarro",Maillet,France,Europe,+33 (0)1 21 80 50 59,37191,marquescharlotte@girard.com
1882,Guibert,Patrick,1946-07-26,2014-06-15,"19, rue Pichon",Lefèvre-la-Forêt,France,Europe,+33 1 11 40 05 94,97055,antoinette92@sfr.fr
1883,Perret,Pierre,1968-10-21,2010-07-31,"86, avenue Chevallier",Jean-sur-Mer,France,Europe,+33 1 89 85 04 30,37138,emmanuelle05@duval.org
1884,Weber,Jeanne,1934-09-24,2019-06-22,"65, boulevard Rivière",Valentin-la-Forêt,France,Europe,01 72 52 34 67,80155,guyroussel@lefort.com
1885,Carpentier,Christelle,2006-02-16,2022-11-29,"76, boulevard Laure Leroux",Legendre-sur-Mer,France,Europe,+33 1 67 89 35 81,34860,jpereira@chevallier.com
1886,Foucher,Michèle,2000-01-11,2015-01-13,"44, boulevard Hardy",Léger,France,Europe,,22083,mauricecaron@hotmail.fr
1887,Lefèvre,Élodie,1959-11-18,2010-07-22,"96, chemin Prévost",Guyot-sur-Mer,France,Europe,,11963,efontaine@roy.com
1888,Dupré,William,2000-06-01,2015-08-29,"3, chemin Rousseau",Neveu,France,Europe,+33 6 42 64 25 71,57949,xlambert@tele2.fr
1889,Payet,Astrid,1984-05-21,2009-10-31,"32, chemin de Thierry",Clerc,France,Europe,+33 6 99 52 30 83,84717,ggrenier@chauvet.fr
1890,Roger,Alexandrie,1964-09-13,2011-07-25,"916, chemin Potier",Jean,France,Europe,01 20 30 58 78,66484,henriettecouturier@free.fr
1891,Da Silva,André,1972-11-13,2017-05-21,"94, boulevard Perrier",Guyot,France,Europe,+33 (0)8 03 14 29 08,22759,gilbert04@laposte.net
1892,Guillou,Agathe,1963-04-10,2023-05-30,"653, avenue Gauthier",Hoarau,France,Europe,+33 (0)2 86 34 62 67,23870,mathildejourdan@wanadoo.fr
1893,Dupré,Dorothée,1950-09-19,2016-05-16,"172, chemin Turpin",Pierre,France,Europe,0372325370,36985,arthurmuller@tiscali.fr
1894,Daniel,Martin,1998-10-08,2020-07-05,"82, rue Lucie Courtois",Fouquet,France,Europe,+33 1 82 99 23 74,23996,josephaime@dbmail.com
1895,Collet,Célina,2002-08-08,2019-10-09,"9, avenue de Torres",Verdier,France,Europe,0806425962,15607,alice53@lucas.fr
1896,Lopes,Alex,1976-01-22,2010-04-03,avenue Bouchet,Poulain-sur-Mer,France,Europe,+33 1 83 89 29 42,39485,paulpichon@gmail.com
1897,Lelièvre,Henri,1973-10-12,2013-07-27,"6, rue de Rolland",Sainte Susandan,France,Europe,0155334957,18385,simone22@laposte.net
1898,Marty,Guillaume,1997-05-23,2014-07-04,"325, rue Bruneau",Guillou,France,Europe,+33 (0)4 01 07 48 78,73580,mauriceaubert@breton.com
1899,Nicolas,Claudine,1933-05-20,2010-09-23,"21, avenue Emmanuelle Carpentier",GalletBourg,France,Europe,01 50 08 12 76,26951,frederic09@dbmail.com
1900,Blanchet,Margaux,2001-08-11,2022-03-04,chemin Laurent Duhamel,Saint Margot-sur-Mer,France,Europe,0623222319,66949,hernandezamelie@club-internet.fr
1901,Giraud,Corinne,1943-07-01,2010-10-08,"19, boulevard Eugène Denis",Lefort,France,Europe,04 02 00 80 36,89042,igomez@lemaitre.org
1902,Dupuy,Josette,1934-09-19,2015-05-05,"369, avenue de Petit",Faivre-sur-Jacquet,France,Europe,+33 8 05 97 81 77,14309,ogonzalez@traore.fr
1903,Laporte,Auguste,1994-05-10,2016-03-21,"29, rue Valette",Rodrigueznec,France,Europe,0603498575,12493,gregoire59@live.com
1904,Gaillard,Sophie,1942-05-25,2018-10-04,"59, boulevard Rousseau",Lopes,France,Europe,+33 1 74 01 18 21,38766,mendescolette@voila.fr
1905,Guillet,Margaret,1993-05-20,2013-07-04,"40, chemin Margaud Rousseau",Jacques,France,Europe,0378269667,28906,martinemerle@pichon.net
1906,Ferreira,Roger,1978-05-27,2013-05-08,"395, rue Boutin",Robin,France,Europe,,27145,brunlaure@noos.fr
1907,Gomez,Aimé,1952-12-20,2014-08-27,"71, avenue de Guillet",François-les-Bains,France,Europe,08 03 04 04 84,94040,augerantoinette@begue.fr
1908,Rousseau,Rémy,1960-05-04,2016-06-19,"81, rue de Mathieu",Rolland,France,Europe,01 10 40 14 99,83899,penelope80@gmail.com
1909,Gomes,Alexandria,1990-12-27,2017-10-11,boulevard de Bourgeois,Sainte Hugues,France,Europe,0394947279,88803,michelmoreno@herve.com
1910,Lebon,Denise,1946-03-06,2012-04-23,"50, chemin de Torres",Sainte Stéphanie-sur-Mer,France,Europe,,46344,mbruneau@jourdan.com
1911,Ferrand,Julie,2002-06-11,2014-08-03,"2, avenue Loiseau",Rogerboeuf,France,Europe,+33 5 26 12 03 13,02321,guy49@sfr.fr
1912,Thierry,Anne,1999-07-23,2014-03-06T14:30:56.287485,"371, chemin Delaunay",ClémentVille,France,Europe,,57001,genevieve45@loiseau.com
1913,Fouquet,Audrey,1939-06-11,2014-05-31,"269, avenue Dominique Torres",Sainte Julie,France,Europe,08 06 63 15 69,05498,luc99@noos.fr
1914,Durand,Danielle,1992-09-02,2010-05-01,"69, chemin Thierry Ledoux",Guillaume,France,Europe,0112771917,29118,robinetienne@laposte.net
1915,Lecoq,Catherine,1937-01-08,2010-09-06,"704, avenue Étienne",Saint Philippine,France,Europe,,35323,laure14@roussel.org
1916,Colas,Eugène,1960-06-05,2013-01-05,"75, avenue de Ruiz",Delaunay,France,Europe,+33 1 99 23 41 98,93313,dianelemoine@free.fr
1917,Leroux,Claudine,1946-03-10,2015-02-22,"45, avenue Texier",François-la-Forêt,France,Europe,01 15 27 14 66,96792,nguyenmargot@lejeune.org
1918,Martineau,Audrey,1947-08-16,2023-07-07,"52, avenue de Dufour",Fabrenec,France,Europe,,12260,mtraore@laposte.net
1919,Charrier,Gabriel,1982-10-19,2016-09-16,"77, avenue Lemaire",Sainte AntoineVille,France,Europe,,90249,lombardzacharie@gmail.com
1920,Royer,Victoire,1993-09-15,2014-08-31,"475, rue de Fleury",Chauvet-la-Forêt,France,Europe,+33 5 57 76 76 99,84254,laetitia48@petitjean.com
1921,Lemaire,Catherine,1955-06-27,2011-03-14,"58, boulevard Weber",Gillet,France,Europe,05 86 15 41 18,11014,alainboutin@club-internet.fr
1922,De Oliveira,Adélaïde,1999-02-28,2016-02-24,"80, rue Valentin",Delmas,France,Europe,+33 5 07 39 13 57,12678,juliepoulain@voila.fr
1923,Pelletier,Marie,1965-04-11,2014-03-06T14:30:56.287485,rue de Godard,Dijoux-les-Bains,France,Europe,+33 1 62 84 35 83,74618,tdelattre@da.com
1924,Clerc,Martine,2000-07-24,2010-02-24,"78, rue Collet",Rousseau,France,Europe,+33 6 64 32 14 25,36073,clemencegay@yahoo.fr
1925,Lemonnier,Jérôme,1966-09-06,2020-08-04,avenue Céline Dufour,Huet,France,Europe,01 14 37 03 73,25287,martyalex@sfr.fr
1926,Mathieu,Simone,1982-10-18,2014-05-28,"2, rue de Gonzalez",Sainte Paulette,France,Europe,,13509,gillesalexandria@remy.com
1927,Marchand,Margaux,1941-07-01,2018-06-21,"82, chemin Thierry",Laroche-sur-Mer,France,Europe,02 16 89 00 16,97649,delattrethierry@wagner.com
1928,Tanguy,Laurence,1943-09-01,2019-09-06,"78, chemin Ledoux",Lombarddan,France,Europe,0122629786,58028,louise19@wanadoo.fr
1929,Lopes,Adélaïde,1971-01-04,2011-09-11,"23, boulevard Moulin",Lucas-sur-Regnier,France,Europe,+33 (0)6 61 60 74 21,96291,lombarddanielle@allard.fr
1930,Legendre,Sébastien,1962-07-02,2021-06-19,rue de Pons,Alves,France,Europe,,56562,thomas84@lefevre.fr
1931,Pons,Benjamin,2000-04-05,2018-11-13,"1, rue Mary",Gautier,France,Europe,0176646090,48842,ecollin@clerc.fr
1932,Maury,Valentine,1954-03-28,2016-08-12,"67, chemin Thibaut Delorme",Guérin-les-Bains,France,Europe,,85815,sebastien94@orange.fr
1933,Lesage,Célina,2002-03-19,2021-02-24,"79, chemin Robert Valentin",Pruvostnec,France,Europe,,26002,celine75@valette.net
1934,Roger,Franck,1947-11-07,2022-08-07,"6, boulevard Nguyen",Jourdan,France,Europe,,85139,zalves@orange.fr
1935,Roy,Roland,1973-09-22,2016-01-15,"70, rue de Millet",Carre,France,Europe,06 59 27 05 43,71660,gonzalezjosette@tiscali.fr
1936,Tessier,Adrienne,1952-01-21,2009-05-25,"25, rue Lecoq",Seguin-sur-Boulay,France,Europe,+33 (0)3 17 12 15 71,72184,luceboyer@sfr.fr
1937,Rey,Diane,1941-05-10,2009-06-15,"130, chemin Franck Faure",Menard-les-Bains,France,Europe,,20434,icamus@moreau.fr
1938,Lacroix,Thérèse,1938-12-12,2022-08-23,"44, boulevard de Charles",Lesage-sur-Leroy,France,Europe,04 66 31 08 24,91163,anne04@brunel.com
1939,Maillard,Michèle,1999-07-16,2012-09-29,"1, rue de Vasseur",Dos Santosnec,France,Europe,+33 (0)1 98 39 88 69,77085,richarddominique@yahoo.fr
1940,Neveu,Henri,1971-04-04,2019-03-07,"31, boulevard Potier",Didierboeuf,France,Europe,0181905191,53376,diane05@live.com
1941,Duhamel,Pénélope,1933-08-15,2021-05-23,"24, avenue Poulain",Duhameldan,France,Europe,0146479400,50945,jcarpentier@jacquet.org
1942,Humbert,Frédéric,1962-03-03,2021-02-08,"25, boulevard Collin",Rousseau,France,Europe,+33 2 55 67 73 05,79249,thierrybuisson@boutin.com
1943,Voisin,Laetitia,2003-01-25,2022-09-15,"4, rue Marie Bouvier",Saint Georges-les-Bains,France,Europe,02 19 44 16 85,36813,jeannine32@tele2.fr
1944,Dubois,Valentine,1952-04-11,2010-07-13,"84, rue Aimée Dijoux",Fouquetdan,France,Europe,0201071367,29085,jdos-santos@chauveau.com
1945,Collin,Théodore,1957-11-30,2009-11-05,"16, rue de Roy",Saint Éric,France,Europe,,78779,ocousin@mallet.fr
1946,Perret,Monique,1961-07-12,2011-01-25,chemin Bernard Lopes,Saint Margot,France,Europe,04 51 78 23 87,12302,heberthenriette@laroche.com
1947,Roy,Noël,1988-01-02,2014-07-23,"413, avenue de Pottier",Saint LouiseVille,France,Europe,08 00 99 57 80,82416,prenard@hotmail.fr
1948,Gérard,Marc,2003-05-13,2017-02-28,"2, chemin Bourgeois",Lefebvre,France,Europe,0293142103,01870,jeannebonnet@sfr.fr
1949,Maréchal,Noémi,2005-06-11,2016-05-08,"6, boulevard de Guichard",Sainte Christelle,France,Europe,+33 (0)1 05 97 35 47,70051,zcolin@live.com
1950,Gomes,Alphonse,1993-09-30,2017-06-20,"84, boulevard Guibert",Lefort,France,Europe,,69013,duvalcorinne@marchand.fr
1951,Lebon,Tristan,1941-06-30,2020-01-20,avenue de Martineau,Saint Louis,France,Europe,+33 8 01 88 08 51,96601,yalexandre@fournier.fr
1952,Raymond,Colette,1999-08-18,2013-03-10,"63, rue de Carpentier",Hernandezboeuf,France,Europe,+33 4 03 66 39 04,03793,susanne49@noos.fr
1953,Weber,Gabriel,1945-06-01,2019-11-13,"789, chemin de Michel",Saint Frédérique,France,Europe,,93972,margaretleduc@sfr.fr
1954,Hervé,Théodore,1999-07-25,2015-05-11,"964, chemin Christelle Carre",Blot,France,Europe,0191275938,29443,godarddorothee@langlois.fr
1955,Grenier,Alexandria,1975-02-25,2011-02-14,"816, chemin de Humbert",Merle-sur-Boulanger,France,Europe,+33 (0)1 14 00 11 47,03098,hduval@sfr.fr
1956,Coste,Josette,1977-03-30,2011-11-26,"48, chemin Lambert",Bouchet,France,Europe,05 10 42 41 73,31493,augusteraynaud@renaud.net
1957,Maury,Susan,1993-09-19,2014-04-01,"52, rue Bonnet",Saint Agathe,France,Europe,+33 2 87 62 61 52,16641,aarnaud@rousseau.net
1958,Fischer,Thomas,1971-08-31,2009-09-11,"445, rue Chantal Parent",Saint Cécile,France,Europe,,36852,cmaury@live.com
1959,Pages,Matthieu,1992-05-22,2016-09-10,"36, rue Hebert",Colletdan,France,Europe,0503877497,89184,raymondlecomte@voila.fr
1960,Lacroix,Jules,1944-07-02,2020-12-21,"543, avenue Goncalves",Colas-les-Bains,France,Europe,0388931646,19480,madeleinemorin@blondel.fr
1961,Mendès,Claude,1938-10-31,2020-02-17,"69, chemin Emmanuelle Gallet",Thomasdan,France,Europe,,83581,xlucas@ifrance.com
1962,Petitjean,Sébastien,2002-03-31,2017-07-22,"4, rue de Brunel",Lenoir-sur-Imbert,France,Europe,+33 (0)3 19 89 46 70,86364,fboulay@club-internet.fr
1963,Schneider,Nicolas,1949-05-22,2010-09-14,"208, rue de Maury",Lévêque,France,Europe,0152264376,61972,vmaillot@tele2.fr
1964,Louis,Bernadette,1955-02-05,2014-03-06T14:30:56.287485,avenue Chrétien,Royer,France,Europe,03 25 34 04 69,58188,jacquesemilie@sfr.fr
1965,Ruiz,Yves,1983-12-18,2009-08-24,"81, boulevard de Michel",Lemaître,France,Europe,+33 (0)2 37 96 32 55,75643,theodorebonnin@baron.fr
1966,Da Costa,Marguerite,1967-05-18,2014-03-06T14:30:56.287485,"8, rue Corinne Bodin",Gaillard,France,Europe,0610992069,64355,bernadette28@sfr.fr
1967,Dumas,Étienne,1949-11-09,2020-01-02,"54, rue Pineau",Besson,France,Europe,,44879,guichardcolette@mahe.net
1968,Breton,Henriette,1976-10-10,2015-12-20,"93, rue Seguin",Saint Catherine-sur-Mer,France,Europe,+33 (0)1 32 45 70 45,85058,etienne32@chevallier.com
1969,Gomez,Auguste,1995-07-22,2022-02-22,rue Roger,Bouchet,France,Europe,0455272853,74150,aimeebecker@colas.fr
1970,Brunet,Michelle,1984-08-29,2014-03-06T14:30:56.287485,"26, rue Gauthier",Sainte Franck,France,Europe,0102353397,02816,xremy@cousin.com
1971,Hoareau,Matthieu,2004-06-18,2013-05-28,"79, avenue Aubert",Fernandes,France,Europe,04 57 67 73 54,28008,marcelleleclerc@marques.com
1972,Pruvost,Raymond,1991-01-28,2009-08-26,"774, boulevard de Giraud",Sainte Odette,France,Europe,,05018,echarpentier@pereira.fr
1973,Pascal,Marine,1970-11-13,2021-12-19,"2, rue de Courtois",Millet-les-Bains,France,Europe,+33 (0)3 50 83 65 53,33903,matthieu94@wanadoo.fr
1974,Pineau,Édith,1950-02-13,2020-10-08,"7, chemin Madeleine Boulanger",Ledoux,France,Europe,+33 (0)8 03 70 13 33,45196,josephinealbert@club-internet.fr
1975,Dos Santos,Anastasie,1983-12-06,2023-08-04,"500, boulevard Garnier",Pereira,France,Europe,,55342,aliceimbert@live.com
1976,Lombard,Laurence,1997-07-02,2012-01-06,"14, chemin Françoise Rey",Dijoux,France,Europe,0141946790,74864,cohenpatrick@bouygtel.fr
1977,Barbe,Laurence,1952-09-23,2018-11-22,"99, rue Carre",Sainte Caroline,France,Europe,+33 (0)4 76 57 10 76,73756,margaux56@gmail.com
1978,Hervé,Édith,1978-03-09,2022-11-04,"55, boulevard de Blanchet",Raymonddan,France,Europe,+33 (0)1 86 07 51 93,53154,edouard13@bouygtel.fr
1979,Le Roux,Olivier,1956-06-12,2020-12-21,"92, avenue Gomes",Sainte Thérèse,France,Europe,0319891141,96896,bguillot@cohen.org
1980,Garcia,Agnès,1993-09-23,2020-08-18,boulevard Fontaine,Coulon,France,Europe,+33 4 31 75 64 52,39002,pblin@besson.fr
1981,Lefèvre,Julie,1999-04-21,2015-10-27,rue Camille Alves,Brun,France,Europe,+33 (0)4 87 48 87 31,93415,inesmorel@masson.com
1982,Legendre,Eugène,1991-09-13,2012-01-02,"71, avenue de Vasseur",Da Silva,France,Europe,+33 (0)6 48 88 28 98,67141,delaunaymaurice@hotmail.fr
1983,Fabre,Honoré,1975-10-14,2018-12-02,"25, rue Océane Gros",Didier,France,Europe,0580781453,09873,marianneblanc@yahoo.fr
1984,Rémy,Dominique,1969-08-20,2009-08-27,"69, rue Eugène Texier",Launay,France,Europe,+33 8 05 14 96 28,26104,patrickcharpentier@ifrance.com
1985,Leleu,Juliette,2004-06-19,2017-10-19,"8, boulevard de De Oliveira",Martins,France,Europe,+33 6 53 13 74 43,68861,margaret47@bouygtel.fr
1986,Blanchard,Hélène,1938-01-14,2016-03-06,"46, rue Pruvost",Sainte Stéphanie-la-Forêt,France,Europe,06 07 61 81 25,21006,qpaul@free.fr
1987,Klein,Paulette,1963-02-11,2017-05-07,"5, boulevard de Merle",Diallo,France,Europe,+33 3 39 09 14 08,46762,olivienoel@club-internet.fr
1988,Colas,Audrey,1972-08-23,2009-10-12,"20, chemin de Morvan",GiraudVille,France,Europe,+33 (0)5 23 93 13 76,41478,fabreemilie@bouvier.com
1989,Moreau,Camille,2004-05-25,2012-10-05,"2, boulevard Alexandre Maillot",Sainte Célina,France,Europe,0470883256,32433,vevrard@laposte.net
1990,Philippe,Christiane,1987-01-13,2022-10-17,"31, avenue de Martineau",Bernier,France,Europe,,21267,adelehumbert@riviere.com
1991,Menard,Simone,1941-03-03,2009-12-03,"64, rue Leroy",Joly-sur-Mer,France,Europe,0322746124,23909,julesmary@guillaume.com
1992,Morin,Pauline,1980-07-03,2011-06-27,"73, rue Henri Baudry",Girard,France,Europe,+33 (0)1 46 39 21 04,56516,guillaume48@wanadoo.fr
1993,Guibert,Thérèse,1971-07-06,2014-03-06T14:30:56.287485,boulevard de Ollivier,Raymond-sur-Ledoux,France,Europe,0110286074,06372,alainbecker@tiscali.fr
1994,Lecomte,Étienne,1982-09-01,2022-01-24,"9, rue Launay",Martel-sur-Caron,France,Europe,,55729,veronique30@germain.fr
1995,Humbert,Alix,2004-07-27,2022-05-08,"943, boulevard de Tessier",Sainte Aimée-la-Forêt,France,Europe,+33 (0)4 18 38 31 66,16511,jeanneramos@turpin.fr
1996,Guilbert,Julien,1957-02-15,2017-06-21,"3, chemin Joly",Perrier-sur-Brunet,France,Europe,0689506339,35378,daniel92@ifrance.com
1997,Samson,Thibaut,1994-01-28,2012-02-01,"50, chemin Evrard",Leduc-la-Forêt,France,Europe,+33 (0)6 53 86 79 51,12486,christianefabre@free.fr
1998,Étienne,Laetitia,1986-08-06,2020-05-26,boulevard Bertrand,Gautier-sur-Mer,France,Europe,08 07 94 48 83,05222,lefebvrejuliette@chevallier.org
